Type,Value,Type,Value,Type,Value
Data Source,Cold_Science_11LTAN_Finalv_1_TiNOX : TMD : ACUBESAT_FEB_NEWNEWPAYLO,Data Source,Cold_Science_11LTAN_Finalv_1_TiNOX : TMD : ACUBESAT_FEB_NEWNEWPAYLO,Data Source,Cold_Science_11LTAN_Finalv_1_TiNOX : TMD : ACUBESAT_FEB_NEWNEWPAYLO
Element,18822,Element,23916,Element,680008
,,,,,
,,,,,
Time[s],Temperature,Time[s],Temperature,Time[s],Temperature
11400.0,-10.301693371227087,11400.0,29.610414213555043,11400.0,-15.24489660652281
11410.0,-10.299280615015501,11410.0,29.610119634965837,11410.0,-15.307242644682912
11420.0,-10.296885608012136,11420.0,29.609819077822518,11420.0,-15.369468989921723
11430.0,-10.294508386324456,11430.0,29.609512578704866,11430.0,-15.431571628318164
11440.0,-10.292148986423621,11440.0,29.609200175253967,11440.0,-15.493548367465229
11450.0,-10.289807436222503,11450.0,29.6088819076889,11450.0,-15.555397688273041
11460.0,-10.287483766207245,11460.0,29.60855781634694,11460.0,-15.61711838010066
11470.0,-10.285178016485883,11470.0,29.60822794035146,11470.0,-15.678709644123343
11480.0,-10.282890221072792,11480.0,29.607892320600577,11480.0,-15.74017105323532
11490.0,-10.280620403048262,11490.0,29.60755100028316,11490.0,-15.801502382327952
11500.0,-10.278368576002404,11500.0,29.60720402402292,11500.0,-15.862703552432736
11510.0,-10.276134740177277,11510.0,29.606851438332903,11510.0,-15.923774830190613
11520.0,-10.27391888980458,11520.0,29.606493289035637,11520.0,-15.98471738606056
11530.0,-10.271721032871406,11530.0,29.60612961759868,11530.0,-16.04553364717043
11540.0,-10.269541208443268,11540.0,29.605760461287446,11540.0,-16.106226426320696
11550.0,-10.267379494146944,11550.0,29.605385854834964,11550.0,-16.166797331794236
11560.0,-10.265235993196933,11560.0,29.605005831254005,11560.0,-16.227245603324942
11570.0,-10.263110814408005,11570.0,29.604620422506265,11570.0,-16.287568604184646
11580.0,-10.26100405757256,11580.0,29.60422966223509,11580.0,-16.347764305450735
11590.0,-10.258915801948696,11590.0,29.603833587265246,11590.0,-16.407832533653032
11600.0,-10.256846100768472,11600.0,29.603432238528068,11600.0,-16.467774127210923
11610.0,-10.254794980969514,11610.0,29.603025660808527,11610.0,-16.527589840296727
11620.0,-10.252762444488766,11620.0,29.6026139024707,11620.0,-16.58727948797483
11630.0,-10.250748482357336,11630.0,29.602197012631205,11630.0,-16.646841855957486
11640.0,-10.2487530855639,11640.0,29.601775039362632,11640.0,-16.706275072386227
11650.0,-10.246776244948858,11650.0,29.60134802977108,11650.0,-16.765576885431265
11660.0,-10.244817958231419,11660.0,29.60091602857568,11660.0,-16.82474547450142
11670.0,-10.242878231061018,11670.0,29.60047907780982,11670.0,-16.88378001273304
11680.0,-10.240957077367815,11680.0,29.6000372169379,11680.0,-16.942680325714424
11690.0,-10.239054506664685,11690.0,29.599590485133408,11690.0,-17.001446555564232
11700.0,-10.23717108659624,11700.0,29.59913868962393,11700.0,-17.06123593653588
11710.0,-10.23531202998686,11710.0,29.59867981719655,11710.0,-17.130309222816866
11720.0,-10.233467580077502,11720.0,29.59821803444353,11720.0,-17.18770372200012
11730.0,-10.231642006408219,11730.0,29.59775155894398,11730.0,-17.2454209641407
11740.0,-10.229835303903945,11740.0,29.59728041905819,11740.0,-17.303159748944175
11750.0,-10.228047478885763,11750.0,29.596804646012927,11750.0,-17.360826429575077
11760.0,-10.226278545699254,11760.0,29.59632427253256,11760.0,-17.418389634417437
11770.0,-10.224528533095253,11770.0,29.595839330923155,11770.0,-17.47583848521919
11780.0,-10.222797484097994,11780.0,29.595349853295836,11780.0,-17.533168984342865
11790.0,-10.221085449010026,11790.0,29.594855872349886,11790.0,-17.590379378467212
11800.0,-10.219392481881991,11800.0,29.594357421218028,11800.0,-17.647468667658682
11810.0,-10.217718635306769,11810.0,29.59385453383925,11810.0,-17.704436338419203
11820.0,-10.21606395170088,11820.0,29.59334724626194,11820.0,-17.761282414822702
11830.0,-10.214428456284082,11830.0,29.59283559770127,11830.0,-17.818007324336854
11840.0,-10.212812171380806,11840.0,29.592319627326738,11840.0,-17.874611668330264
11850.0,-10.21121512499668,11850.0,29.591799372798516,11850.0,-17.931096113165456
11860.0,-10.20963734322081,11860.0,29.591274871944105,11860.0,-17.98746125990103
11870.0,-10.208078850008143,11870.0,29.59074616250072,11870.0,-18.04370756006652
11880.0,-10.206539676141213,11880.0,29.590213280373735,11880.0,-18.099835357302332
11890.0,-10.205019861486788,11890.0,29.58967625954345,11890.0,-18.155844916211333
11900.0,-10.203519447357788,11900.0,29.589135133681385,11900.0,-18.21173644252156
11910.0,-10.202038476887203,11910.0,29.588589935916566,11910.0,-18.26751017691014
11920.0,-10.200576997763774,11920.0,29.588040698489205,11920.0,-18.323166648397933
11930.0,-10.199135049282273,11930.0,29.587487455386235,11930.0,-18.378706860273546
11940.0,-10.197712657231671,11940.0,29.58693024271483,11940.0,-18.434132272809986
11950.0,-10.196309835167725,11950.0,29.586369097964827,11950.0,-18.489444727323757
11960.0,-10.194926582803237,11960.0,29.58580406056579,11960.0,-18.544646282167093
11970.0,-10.193562891980884,11970.0,29.585235170763898,11970.0,-18.599739022802037
11980.0,-10.192218765239115,11980.0,29.584662465990125,11980.0,-18.65472535493397
11990.0,-10.190894211204112,11990.0,29.58408598212935,11990.0,-18.709608450305055
12000.0,-10.189589240433508,12000.0,29.58350575396346,12000.0,-18.764392255182024
12010.0,-10.188303885128205,12010.0,29.58292181122985,12010.0,-18.8190817391825
12020.0,-10.187038197076811,12020.0,29.58233417951604,12020.0,-18.873682822375827
12030.0,-10.185792247512596,12030.0,29.58174288082154,12030.0,-18.928202523356422
12040.0,-10.184566109627813,12040.0,29.581147937663548,12040.0,-18.982649432699684
12050.0,-10.183359853745232,12050.0,29.580549372753374,12050.0,-19.037032838854763
12060.0,-10.182173544837132,12060.0,29.579947209357147,12060.0,-19.091361562243463
12070.0,-10.181010515201885,12070.0,29.579340126105024,12070.0,-19.152223134481197
12080.0,-10.179869726167489,12080.0,29.57872942299263,12080.0,-19.21629905244016
12090.0,-10.178747191119465,12090.0,29.578117317579544,12090.0,-19.278142293484102
12100.0,-10.177641673490625,12100.0,29.577504336460496,12100.0,-19.33719230334318
12110.0,-10.176551936588382,12110.0,29.576890973482886,12110.0,-19.393050478600347
12120.0,-10.175476614861605,12120.0,29.57627776075745,12120.0,-19.44543428889966
12130.0,-10.17441452354626,12130.0,29.575665118787846,12130.0,-19.494130421229947
12140.0,-10.173364977723024,12140.0,29.575053224884797,12140.0,-19.539050138700023
12150.0,-10.172327587831358,12150.0,29.57444210555743,12150.0,-19.580267741975625
12160.0,-10.17130204000981,12160.0,29.573831727597376,12160.0,-19.617996645630498
12170.0,-10.170287246113139,12170.0,29.57322234035554,12170.0,-19.65244115491211
12180.0,-10.169281649780752,12180.0,29.57261436357016,12180.0,-19.68366412925794
12190.0,-10.168283759527597,12190.0,29.572008197486365,12190.0,-19.71165233637266
12200.0,-10.167292166795448,12200.0,29.571404211554054,12200.0,-19.73638149131381
12210.0,-10.16630549505424,12210.0,29.570802748624622,12210.0,-19.757841630054465
12220.0,-10.165322450769589,12220.0,29.57020410766383,12220.0,-19.776053179357685
12230.0,-10.164341877943322,12230.0,29.569608526839914,12230.0,-19.79108002878214
12240.0,-10.163362816259896,12240.0,29.56901616685555,12240.0,-19.803040010164292
12250.0,-10.162384553146454,12250.0,29.568427099552743,12250.0,-19.812111448528515
12260.0,-10.161406622452288,12260.0,29.56784131285521,12260.0,-19.818531136748962
12270.0,-10.160428260348898,12270.0,29.567258914928612,12270.0,-19.822545382067528
12280.0,-10.159448122899878,12280.0,29.566680275683073,12280.0,-19.824254107682414
12290.0,-10.15846501902296,12290.0,29.566105743080513,12290.0,-19.823621189293377
12300.0,-10.15747799436534,12300.0,29.56553559932172,12300.0,-19.820561159813636
12310.0,-10.156486244469889,12310.0,29.564970079251587,12310.0,-19.81498714478974
12320.0,-10.15548893393304,12320.0,29.564409434140423,12320.0,-19.806818588360137
12330.0,-10.154485220210516,12330.0,29.56385391662505,12330.0,-19.79597680184397
12340.0,-10.153474335464365,12340.0,29.563303749320685,12340.0,-19.782388774486524
12350.0,-10.152455606200249,12350.0,29.56275912134825,12350.0,-19.765997032184913
12360.0,-10.151428498397975,12360.0,29.562220172733635,12360.0,-19.746768204697716
12370.0,-10.150392661920717,12370.0,29.561686980904465,12370.0,-19.724702555448054
12380.0,-10.149347969871126,12380.0,29.56115954502373,12380.0,-19.699843627823565
12390.0,-10.148294456022874,12390.0,29.56063779631204,12390.0,-19.672278355128075
12400.0,-10.14723228031559,12400.0,29.560121612808107,12400.0,-19.642129430720118
12410.0,-10.146161730927467,12410.0,29.559610828102198,12410.0,-19.609549611576096
12420.0,-10.145083252141212,12420.0,29.55910523346431,12420.0,-19.574721985293372
12430.0,-10.143997312834518,12430.0,29.55860463757392,12430.0,-19.537847956396636
12440.0,-10.142904305814701,12440.0,29.55810890632834,12440.0,-19.499107299474417
12450.0,-10.141804784879513,12450.0,29.557617870275916,12450.0,-19.458666832874172
12460.0,-10.140699535685856,12460.0,29.557131289795663,12460.0,-19.41671136311761
12470.0,-10.13958960655586,12470.0,29.556648837432174,12470.0,-19.37346988232233
12480.0,-10.13847633776182,12480.0,29.556170089725544,12480.0,-19.32923064257125
12490.0,-10.137361366482587,12490.0,29.555694522504826,12490.0,-19.28434935765455
12500.0,-10.136246648779409,12500.0,29.5552214946262,12500.0,-19.2392570035193
12510.0,-10.135134440876834,12510.0,29.554750249215658,12510.0,-19.19446847722218
12520.0,-10.134026930036297,12520.0,29.554280066763347,12520.0,-19.15054442494485
12530.0,-10.132925392864939,12530.0,29.553810583216773,12530.0,-19.10793719317647
12540.0,-10.131830249745988,12540.0,29.553341786685653,12540.0,-19.066849991214717
12550.0,-10.130741600543685,12550.0,29.55287378253021,12550.0,-19.027265866115822
12560.0,-10.129659234652745,12560.0,29.552406773184558,12560.0,-18.989019850339226
12570.0,-10.128582650240697,12570.0,29.55194104200481,12570.0,-18.951870954381604
12580.0,-10.127511155137809,12580.0,29.551476921406802,12580.0,-18.91555141274545
12590.0,-10.12644398711968,12590.0,29.551014760419562,12590.0,-18.879793733951917
12600.0,-10.125380418623418,12600.0,29.550554894505247,12600.0,-18.844353572825455
12610.0,-10.124319823944315,12610.0,29.550097626247197,12610.0,-18.8090273565466
12620.0,-10.123261719667823,12620.0,29.54964320993206,12620.0,-18.773666124251317
12630.0,-10.12220576439555,12630.0,29.54919184961745,12630.0,-18.738187743003454
12640.0,-10.121151728979397,12640.0,29.548743705316834,12640.0,-18.702583918180146
12650.0,-10.120099297515925,12650.0,29.548298962176585,12650.0,-18.66690590701641
12660.0,-10.119047579983912,12660.0,29.547858016773333,12660.0,-18.631158374557373
12670.0,-10.117995458994626,12670.0,29.54742140249929,12670.0,-18.595212629187692
12680.0,-10.11694177264949,12680.0,29.546989543953327,12680.0,-18.55891317948514
12690.0,-10.115885032230725,12690.0,29.546563008066432,12690.0,-18.522062865156922
12700.0,-10.114823676510717,12700.0,29.546142371880514,12700.0,-18.48441916736421
12710.0,-10.113756200678909,12710.0,29.545728174538475,12710.0,-18.445714698997733
12720.0,-10.112681292758289,12720.0,29.545320868893054,12720.0,-18.40568295508806
12730.0,-10.111597968525448,12730.0,29.5449207808806,12730.0,-18.36409068664037
12740.0,-10.110505687071452,12740.0,29.54452808407042,12740.0,-18.320772473519117
12750.0,-10.109404403705955,12750.0,29.544142800566885,12750.0,-18.27565762335993
12760.0,-10.108294629308453,12760.0,29.543764786873545,12760.0,-18.22879139934006
12770.0,-10.1071774794183,12770.0,29.543393717800047,12770.0,-18.18035008206809
12780.0,-10.10605467974284,12780.0,29.54302907820392,12780.0,-18.130649812915536
12790.0,-10.104928505397945,12790.0,29.542670172769803,12790.0,-18.080136544004485
12800.0,-10.103801329004291,12800.0,29.54231629204656,12800.0,-18.0293378024589
12810.0,-10.102674724170004,12810.0,29.541967077687932,12810.0,-17.978690719556102
12820.0,-10.101549803185295,12820.0,29.54162236797546,12820.0,-17.928413107020628
12830.0,-10.100427240000426,12830.0,29.541282136775344,12830.0,-17.87854090486457
12840.0,-10.099307255352791,12840.0,29.54094648352703,12840.0,-17.828983305246197
12850.0,-10.098189582906038,12850.0,29.54061562579832,12850.0,-17.779558763576443
12860.0,-10.097073551809938,12860.0,29.54028985964824,12860.0,-17.730036686322936
12870.0,-10.095958197442343,12870.0,29.539969519551896,12870.0,-17.680179864215734
12880.0,-10.09484238508448,12880.0,29.539654945355593,12880.0,-17.629781138121004
12890.0,-10.093724914619221,12890.0,29.53934645155891,12890.0,-17.578685180457313
12900.0,-10.09260456000306,12900.0,29.539044338896733,12900.0,-17.526795615102056
12910.0,-10.09148010080642,12910.0,29.538748894502486,12910.0,-17.474069513652797
12920.0,-10.090350373422137,12920.0,29.53846038364019,12920.0,-17.420502886427357
12930.0,-10.089214314683382,12930.0,29.5381790450604,12930.0,-17.366109792808487
12940.0,-10.088070999893525,12940.0,29.53790508852334,12940.0,-17.310904710220388
12950.0,-10.086919699417013,12950.0,29.537638685857562,12950.0,-17.25488958578622
12960.0,-10.085759910184722,12960.0,29.537379968889933,12960.0,-17.19804705575236
12970.0,-10.084591362340054,12970.0,29.537129035722,12970.0,-17.14034311390148
12980.0,-10.08341402246724,12980.0,29.53688594569488,12980.0,-17.081738765144856
12990.0,-10.082228125911696,12990.0,29.536650691881608,12990.0,-17.022212344260147
13000.0,-10.08103418118354,13000.0,29.53642318441094,13000.0,-16.961785829265764
13010.0,-10.079832944273996,13010.0,29.53620324468262,13010.0,-16.90054518876556
13020.0,-10.078625357665635,13020.0,29.53599060852486,13020.0,-16.838647343148594
13030.0,-10.077412431498988,13030.0,29.535784964490375,13030.0,-16.7763037409648
13040.0,-10.076194384331496,13040.0,29.535586306419614,13040.0,-16.713678074590288
13050.0,-10.07497050176671,13050.0,29.5353949733532,13050.0,-16.650715929332495
13060.0,-10.073739888162997,13060.0,29.535211348901743,13060.0,-16.587196303584722
13070.0,-10.072501589635953,13070.0,29.535035809325922,13070.0,-16.52284063886637
13080.0,-10.07125464551322,13080.0,29.534868704390536,13080.0,-16.457370641905012
13090.0,-10.069998133995144,13090.0,29.534710342679414,13090.0,-16.39054063523577
13100.0,-10.06873121069027,13100.0,29.5345609808371,13100.0,-16.32215671767961
13110.0,-10.067453128772307,13110.0,29.534420818333032,13110.0,-16.252087954274714
13120.0,-10.066163254371531,13120.0,29.534290002586847,13120.0,-16.18027113815619
13130.0,-10.064861131422898,13130.0,29.534168629503952,13130.0,-16.106707506722593
13140.0,-10.063546487015632,13140.0,29.5340567418737,13140.0,-16.031456776511018
13150.0,-10.062219178175473,13150.0,29.533954334672945,13150.0,-15.954634934269853
13160.0,-10.060879142013281,13160.0,29.533861366048598,13160.0,-15.876410808068922
13170.0,-10.059526389146672,13170.0,29.533777756779138,13170.0,-15.796993162951255
13180.0,-10.05816103812994,13180.0,29.533703382431515,13180.0,-15.71661872886694
13190.0,-10.056783302518832,13190.0,29.533638077421966,13190.0,-15.635543226113553
13200.0,-10.055393467384363,13200.0,29.533581643946285,13200.0,-15.554031118892166
13210.0,-10.053991878716348,13210.0,29.533533859540725,13210.0,-15.47234740974851
13220.0,-10.052578927359631,13220.0,29.53349448295437,13220.0,-15.390748645121286
13230.0,-10.051154824892556,13230.0,29.533463349703524,13230.0,-15.309453815945394
13240.0,-10.049719434082203,13240.0,29.533440434789274,13240.0,-15.228584867970623
13250.0,-10.048272470254826,13250.0,29.533425765921947,13250.0,-15.14817039122972
13260.0,-10.04681355048588,13260.0,29.53341940369362,13260.0,-15.068176758065372
13270.0,-10.045342216835666,13270.0,29.533421429400814,13270.0,-14.9885304622265
13280.0,-10.043857994156449,13280.0,29.533431925851175,13280.0,-14.909136781011686
13290.0,-10.04236045007883,13290.0,29.533450967245635,13290.0,-14.829899419327749
13300.0,-10.04084918621492,13300.0,29.533478618933533,13300.0,-14.750733734224028
13310.0,-10.039323848890334,13310.0,29.533514935039445,13310.0,-14.67157249152726
13320.0,-10.03778415129995,13320.0,29.53355995012073,13320.0,-14.59236959327258
13330.0,-10.036229871898671,13330.0,29.533613677447384,13330.0,-14.51310274427067
13340.0,-10.034660863247364,13340.0,29.533676104651395,13340.0,-14.433774604496632
13350.0,-10.033077077632285,13350.0,29.533747186697692,13350.0,-14.354413908313614
13360.0,-10.031478555386707,13360.0,29.5338268441987,13360.0,-14.275075998212538
13370.0,-10.029865431898884,13370.0,29.53391495981233,13370.0,-14.195843218221524
13380.0,-10.0282379560789,13380.0,29.534011374751486,13380.0,-14.116825217817484
13390.0,-10.026596502063285,13390.0,29.53411589139268,13390.0,-14.03815828680327
13400.0,-10.024941560290703,13400.0,29.534228276908177,13400.0,-13.960002578526392
13410.0,-10.023273737972174,13410.0,29.534348263848283,13410.0,-13.88253843168232
13420.0,-10.021593747359187,13420.0,29.53447555293218,13420.0,-13.805964825332474
13430.0,-10.019902383343057,13430.0,29.534609817133525,13430.0,-13.730496299438453
13440.0,-10.018200532485722,13440.0,29.534750694489894,13440.0,-13.656359212297133
13450.0,-10.016489156158343,13450.0,29.534897793564408,13450.0,-13.583789719597894
13460.0,-10.014769279095843,13460.0,29.535050698116297,13460.0,-13.513029390092623
13470.0,-10.01304176499403,13470.0,29.535209059678216,13470.0,-13.444299917996625
13480.0,-10.011307104467457,13480.0,29.535372685903532,13480.0,-13.37773508277086
13490.0,-10.009565584771106,13490.0,29.535541473977613,13490.0,-13.31337276794998
13500.0,-10.00781731320165,13500.0,29.535715399479578,13500.0,-13.25118276251073
13510.0,-10.006062314284332,13510.0,29.535894465100487,13510.0,-13.191075498947129
13520.0,-10.00430044412959,13520.0,29.53607873673108,13520.0,-13.132904114578128
13530.0,-10.002531379119088,13530.0,29.536268347718334,13530.0,-13.07647150536974
13540.0,-10.00075461399016,13540.0,29.5364634938304,13540.0,-13.021536632995204
13550.0,-9.998969489896869,13550.0,29.536664423552597,13550.0,-12.967822280379233
